date,close
2015/1/7,4.7878
2015/1/8,4.7441
2015/1/9,4.7192
2015/1/12,4.6507
2015/1/13,4.7161
2015/1/14,4.6974
2015/1/15,4.7753
2015/1/16,4.8189
2015/1/19,4.6102
2015/1/20,4.7722
2015/1/21,4.8905
2015/1/22,4.9715
2015/1/23,4.9248
2015/1/26,5.0307
2015/1/27,5.0432
2015/1/28,5.0183
2015/1/29,4.9871
2015/1/30,4.9279
2015/2/2,4.9061
2015/2/3,4.9965
2015/2/4,4.9715
2015/2/5,4.9373
2015/2/6,4.8407
2015/2/9,4.8127
2015/2/10,4.8719
2015/2/11,4.9248
2015/2/12,4.9653
2015/2/13,5.0432
2015/2/16,5.1429
2015/2/17,5.1678
2015/2/25,5.1553
2015/2/26,5.2176
2015/2/27,5.2706
2015/3/2,5.3827
2015/3/3,5.3453
2015/3/4,5.4481
2015/3/5,5.4357
2015/3/6,5.3578
2015/3/9,5.4481
2015/3/10,5.4793
2015/3/11,5.4762
2015/3/12,5.4699
2015/3/13,5.5385
2015/3/16,5.716
2015/3/17,5.7939
2015/3/18,5.8842
2015/3/19,5.9434
2015/3/20,5.9964
2015/3/23,6.2269
2015/3/24,6.1708
2015/3/25,6.2269
2015/3/26,6.177
2015/3/27,6.2767
2015/3/30,6.3857
2015/3/31,6.3608
2015/4/1,6.5259
2015/4/2,6.6412
2015/4/3,6.7409
2015/4/7,6.9122
2015/4/8,6.8125
2015/4/9,6.7782
2015/4/10,6.9869
2015/4/15,6.8262
2015/4/16,6.8864
2015/4/17,6.9336
2015/4/20,6.8288
2015/4/21,7.0724
2015/4/22,7.2907
2015/4/23,7.3369
2015/4/24,7.3623
2015/4/27,7.4426
2015/4/28,7.2199
2015/4/29,7.3771
2015/4/30,7.4243
2015/5/4,7.4749
2015/5/5,7.1946
2015/5/6,7.0715
2015/5/7,6.9231
2015/5/8,7.2295
2015/5/11,7.6085
2015/5/12,7.6975
2015/5/13,7.7683
2015/5/14,7.7377
2015/5/15,7.6941
2015/5/18,7.8399
2015/5/19,8.0389
2015/5/20,8.1752
2015/5/21,8.5462
2015/5/22,8.6624
2015/5/25,8.8195
2015/5/26,9.1705
2015/5/27,9.2718
2015/5/28,8.6728
2015/5/29,8.8501
2015/6/1,9.4106
2015/6/2,9.6604
2015/6/3,9.5949
2015/6/4,9.6132
2015/6/5,9.8385
2015/6/8,9.6411
2015/6/9,9.6961
2015/6/10,9.8577
2015/6/11,10.041
2015/6/12,10.2157
2015/6/15,9.9834
2015/6/16,9.5914
2015/6/17,9.8053
2015/6/18,9.4683
2015/6/19,8.8544
2015/6/23,8.8527
2015/6/24,8.9915
2015/6/25,8.7113
2015/6/26,7.8399
2015/6/29,7.3815
2015/6/30,7.9412
2015/7/1,7.3011
2015/7/2,6.9851
2015/7/3,6.469
2015/7/6,6.469
2015/7/7,5.9644
2015/7/8,5.368
2015/7/9,5.905
2015/7/10,6.4952
2015/7/13,7.1449
2015/7/14,6.8855
2015/7/15,6.2883
2015/7/16,6.6271
2015/7/17,7.0523
2015/7/20,7.0846
2015/7/21,7.1999
2015/7/22,7.2968
2015/7/23,7.5535
2015/7/24,7.3963
2015/7/27,6.7485
2015/7/28,6.724
2015/7/29,7.1143
2015/7/30,6.8576
2015/7/31,6.7825
2015/8/3,6.5546
2015/8/4,7.0357
2015/8/5,6.8899
2015/8/6,6.8471
2015/8/7,7.075
2015/8/10,7.4705
2015/8/11,7.4443
2015/8/12,7.3221
2015/8/13,7.502
2015/8/14,7.5736
2015/8/17,7.7884
2015/8/18,7.1239
2015/8/19,7.364
2015/8/20,7.0759
2015/8/21,6.7214
2015/8/24,6.0491
2015/8/25,5.444
2015/8/26,5.4449
2015/8/27,5.6754
2015/8/28,6.0168
2015/8/31,5.781
2015/9/1,5.3837
2015/9/2,5.2484
2015/9/7,5.3768
2015/9/8,5.671
2015/9/9,5.8343
2015/9/10,5.6832
2015/9/11,5.7269
2015/9/14,5.2371
2015/9/15,4.9777
2015/9/16,5.4056
2015/9/17,5.2772
2015/9/18,5.3479
2015/9/21,5.5819
2015/9/22,5.5584
2015/9/23,5.4763
2015/9/24,5.5523
2015/9/25,5.3436
2015/9/28,5.4929
2015/9/29,5.4353
2015/9/30,5.4405
2015/10/8,5.6658
2015/10/9,5.7321
2015/10/12,5.9792
2015/10/13,6.0334
2015/10/14,5.9827
2015/10/15,6.2054
2015/10/16,6.2682
2015/10/19,6.304
2015/10/20,6.366
2015/10/21,5.9967
2015/10/22,6.208
2015/10/23,6.3739
2015/10/26,6.3704
2015/10/27,6.4271
2015/10/28,6.2481
2015/10/29,6.318
2015/10/30,6.3128
2015/11/2,6.1853
2015/11/3,6.1556
2015/11/4,6.559
2015/11/5,6.5398
2015/11/6,6.6996
2015/11/9,6.7781
2015/11/10,6.7825
2015/11/11,6.917
2015/11/12,6.9379
2015/11/13,6.7956
2015/11/16,6.9667
2015/11/17,6.8532
2015/11/18,6.7485
2015/11/19,6.9667
2015/11/20,7.027
2015/11/23,6.9501
2015/11/24,7.0331
2015/11/25,7.1309
2015/11/26,7.0654
2015/11/27,6.6428
2015/11/30,6.6367
2015/12/1,6.6803
2015/12/2,6.683
2015/12/3,6.7973
2015/12/4,6.71
2015/12/7,6.8227
2015/12/8,6.6585
2015/12/9,6.6061
2015/12/10,6.5826
2015/12/11,6.5389
2015/12/14,6.6838
2015/12/15,6.7039
2015/12/16,6.7581
2015/12/17,6.9536
2015/12/18,6.9082
2015/12/21,7.0052
2015/12/22,7.0671
2015/12/23,6.9746
2015/12/24,6.9763
2015/12/25,7.0069
2015/12/28,6.8384
2015/12/29,6.9109
2015/12/30,6.9641
2015/12/31,6.8436
2016/1/4,6.2796
2016/1/5,6.2185
2016/1/6,6.3494
2016/1/7,5.7819
2016/1/8,5.8963
2016/1/11,5.5173
2016/1/12,5.5086
2016/1/13,5.3375
2016/1/14,5.5165
2016/1/15,5.3043
2016/1/18,5.3802
2016/1/19,5.5523
2016/1/20,5.5069
2016/1/21,5.3174
2016/1/22,5.3872
2016/1/25,5.4274
2016/1/26,5.093
2016/1/27,4.9681
2016/1/28,4.7603
2016/1/29,4.9271
2016/2/1,4.8721
2016/2/2,5.0441
2016/2/3,5.0703
2016/2/4,5.155
2016/2/5,5.1192
2016/2/15,5.127
2016/2/16,5.3383
2016/2/17,5.3907
2016/2/18,5.3645
2016/2/19,5.3855
2016/2/22,5.5042
2016/2/23,5.4772
2016/2/24,5.5034
2016/2/25,5.0546
2016/2/26,5.1
2016/2/29,4.7848
2016/3/1,4.9262
2016/3/2,5.1951
2016/3/3,5.1908
2016/3/4,5.0371
2016/3/7,5.1794
2016/3/8,5.2109
2016/3/9,5.0659
2016/3/10,4.9751
2016/3/11,4.9742
2016/3/14,5.1637
2016/3/15,5.0939
2016/3/16,5.038
2016/3/17,5.203
2016/3/18,5.4099
2016/3/21,5.5208
2016/3/22,5.4946
2016/3/23,5.547
2016/3/24,5.4361
2016/3/25,5.5051
2016/3/28,5.4588
2016/3/29,5.3645
2016/3/30,5.6221
2016/3/31,5.5776
2016/4/1,5.5592
2016/4/5,5.6876
2016/4/6,5.7225
2016/4/7,5.6527
2016/4/8,5.6012
2016/4/11,5.7016
2016/4/12,5.6745
2016/4/13,5.7644
2016/4/14,5.8028
2016/4/15,5.795
2016/4/18,5.6955
2016/4/19,5.7059
2016/4/20,5.4545
2016/4/21,5.4108
2016/4/22,5.4431
2016/4/25,5.416
2016/4/26,5.4868
2016/4/27,5.4588
2016/4/28,5.4143
2016/4/29,5.4222
2016/5/3,5.5959
2016/5/4,5.5959
2016/5/5,5.6352
2016/5/6,5.4134
2016/5/9,5.2161
2016/5/10,5.1995
2016/5/11,5.1899
2016/5/12,5.1917
2016/5/13,5.1742
2016/5/16,5.2676
2016/5/17,5.2598
2016/5/18,5.1148
2016/5/19,5.1401
2016/5/20,5.2091
2016/5/23,5.2659
2016/5/24,5.217
2016/5/25,5.1855
2016/5/26,5.2109
2016/5/27,5.2152
2016/5/30,5.1917
2016/5/31,5.4204
2016/6/1,5.4222
2016/6/2,5.4667
2016/6/3,5.4999
2016/6/6,5.513
2016/6/7,5.5077
2016/6/8,5.492
2016/6/13,5.2275
2016/6/14,5.251
2016/6/15,5.4195
2016/6/16,5.3986
2016/6/17,5.4405
2016/6/20,5.4475
2016/6/21,5.3829
2016/6/22,5.485
2016/6/23,5.4545
2016/6/24,5.375
2016/6/27,5.5296
2016/6/28,5.5811
2016/6/29,5.5819
2016/6/30,5.5854
2016/7/1,5.5776
2016/7/4,5.6885
2016/7/5,5.7173
2016/7/6,5.7513
2016/7/7,5.774
2016/7/8,5.7513
2016/7/11,5.7662
2016/7/12,5.8386
2016/7/13,5.8797
2016/7/14,5.8998
2016/7/15,5.8858
2016/7/18,5.8622
2016/7/19,5.8605
2016/7/20,5.8509
2016/7/21,5.8788
2016/7/22,5.8413
2016/7/25,5.85
2016/7/26,5.9329
2016/7/27,5.671
2016/7/28,5.6981
2016/7/29,5.6579
2016/8/1,5.5732
2016/8/2,5.6273
2016/8/3,5.6466
2016/8/4,5.6806
2016/8/5,5.6623
2016/8/8,5.7409
2016/8/9,5.7985
2016/8/10,5.7697
2016/8/11,5.6745
2016/8/12,5.7548
2016/8/15,5.8744
2016/8/16,5.9015
2016/8/17,5.9155
2016/8/18,5.9172
2016/8/19,5.9181
2016/8/22,5.8526
2016/8/23,5.8666
2016/8/24,5.8701
2016/8/25,5.8308
2016/8/26,5.8596
2016/8/29,5.8701
2016/8/30,5.8666
2016/8/31,5.8762
2016/9/1,5.8212
2016/9/2,5.7932
2016/9/5,5.8343
2016/9/6,5.9391
2016/9/7,5.9251
2016/9/8,5.9583
2016/9/9,5.9006
2016/9/12,5.7391
2016/9/13,5.7644
2016/9/14,5.7278
2016/9/19,5.7976
2016/9/20,5.7863
2016/9/21,5.8028
2016/9/22,5.8343
2016/9/23,5.8247
2016/9/26,5.7129
2016/9/27,5.7452
2016/9/28,5.7382
2016/9/29,5.7688
2016/9/30,5.7924
2016/10/10,5.9033
2016/10/11,5.9216
2016/10/12,5.9172
2016/10/13,5.9242
2016/10/14,5.9129
2016/10/17,5.8675
2016/10/18,5.9548
2016/10/19,5.9286
2016/10/20,5.9321
2016/10/21,5.9233
2016/10/24,5.9696
2016/10/25,5.9914
2016/10/26,5.9661
2016/10/27,5.9548
2016/10/28,5.9094
2016/10/31,5.8884
2016/11/1,5.9504
2016/11/2,5.891
2016/11/3,5.9198
2016/11/4,5.9015
2016/11/7,5.9059
2016/11/8,5.9452
2016/11/9,5.8902
2016/11/10,5.9775
2016/11/11,6.0246
2016/11/14,6.0368
2016/11/15,6.0587
2016/11/16,6.0648
2016/11/17,6.0657
2016/11/18,6.0377
2016/11/21,6.0368
2016/11/22,6.091
2016/11/23,6.0534
2016/11/24,6.0421
2016/11/25,6.0718
2016/11/28,6.0884
2016/11/29,6.0534
2016/11/30,6.0168
2016/12/1,6.0517
2016/12/2,5.9556
2016/12/5,5.9164
2016/12/6,5.9242
2016/12/7,5.9949
2016/12/8,5.9652
2016/12/9,5.9495
2016/12/12,5.7094
2016/12/13,5.726
2016/12/14,5.6911
2016/12/15,5.7269
2016/12/16,5.7636
2016/12/19,5.7679
2016/12/20,5.7435
2016/12/21,5.7906
2016/12/22,5.781
2016/12/23,5.74
2016/12/26,5.7426
2016/12/27,5.7531
2016/12/28,5.7269
2016/12/29,5.7234
2016/12/30,5.7216
2017/1/3,5.7714
2017/1/4,5.8421
2017/1/5,5.8395
2017/1/6,5.8125
2017/1/9,5.857
2017/1/10,5.8352
2017/1/11,5.7889
2017/1/12,5.7182
2017/1/13,5.6553
2017/1/16,5.4946
2017/1/17,5.5427
2017/1/18,5.5461
2017/1/19,5.5269
2017/1/20,5.5977
2017/1/23,5.6518
2017/1/24,5.6273
2017/1/25,5.6492
2017/1/26,5.6876
2017/2/3,5.6693
2017/2/6,5.7182
2017/2/7,5.7094
2017/2/8,5.7478
2017/2/9,5.7758
2017/2/10,5.788
2017/2/13,5.8107
2017/2/14,5.8151
2017/2/15,5.7609
2017/2/16,5.7985
2017/2/17,5.7583
2017/2/20,5.8334
2017/2/21,5.8788
2017/2/22,5.9059
2017/2/23,5.9146
2017/2/24,5.9164
2017/2/27,5.8675
2017/2/28,5.8875
2017/3/1,5.9067
2017/3/2,5.8788
2017/3/3,5.891
2017/3/6,5.9469
2017/3/7,5.9626
2017/3/8,5.9408
2017/3/9,5.8701
2017/3/10,5.8884
2017/3/13,5.9522
2017/3/14,5.9242
2017/3/15,5.919
2017/3/16,5.9722
2017/3/17,5.9129
2017/3/20,5.9321
2017/3/21,5.9574
2017/3/22,5.9356
2017/3/23,5.9478
2017/3/24,5.9853
2017/3/27,5.9495
2017/3/28,5.9364
2017/3/29,5.9164
2017/3/30,5.8273
2017/3/31,5.8386
2017/4/5,5.9888
2017/4/6,5.9871
2017/4/7,5.9976
2017/4/10,5.9914
2017/4/11,6.0587
2017/4/12,6.0115
2017/4/13,6.0465
2017/4/14,5.9661
2017/4/17,5.8989
2017/4/18,5.8718
2017/4/19,5.8028
2017/4/20,5.8002
2017/4/21,5.7644
2017/4/24,5.609
2017/4/25,5.6265
2017/4/26,5.637
2017/4/27,5.657
2017/4/28,5.6762
2017/5/2,5.6701
2017/5/3,5.6658
2017/5/4,5.6387
2017/5/5,5.5741
2017/5/8,5.4711
2017/5/9,5.492
2017/5/10,5.389
2017/5/11,5.3733
2017/5/12,5.3584
2017/5/15,5.3855
2017/5/16,5.4981
2017/5/17,5.513
2017/5/18,5.4615
2017/5/19,5.4597
2017/5/22,5.3794
2017/5/23,5.2825
2017/5/24,5.3052
2017/5/25,5.3453
2017/5/26,5.3497
2017/5/31,5.32
2017/6/1,5.2248
2017/6/2,5.2833
2017/6/5,5.3148
2017/6/6,5.3392
2017/6/7,5.4553
2017/6/8,5.4527
2017/6/9,5.4719
2017/6/12,5.4047
2017/6/13,5.4815
2017/6/14,5.4632
2017/6/15,5.5121
2017/6/16,5.5086
2017/6/19,5.5488
2017/6/20,5.5654
2017/6/21,5.575
2017/6/22,5.4955
2017/6/23,5.5121
2017/6/26,5.6125
2017/6/27,5.5977
2017/6/28,5.5802
2017/6/29,5.6134
2017/6/30,5.6308
2017/7/3,5.6684
2017/7/4,5.6448
2017/7/5,5.6797
2017/7/6,5.6797
2017/7/7,5.7155
2017/7/10,5.6963
2017/7/11,5.6335
2017/7/12,5.6256
2017/7/13,5.6317
2017/7/14,5.6169
2017/7/17,5.3968
2017/7/18,5.4457
2017/7/19,5.568
2017/7/20,5.5942
2017/7/21,5.6142
2017/7/24,5.6579
2017/7/25,5.6562
2017/7/26,5.6457
2017/7/27,5.6815
2017/7/28,5.7129
2017/7/31,5.7915
2017/8/1,5.7758
2017/8/2,5.7496
2017/8/3,5.7522
2017/8/4,5.719
2017/8/7,5.8002
2017/8/8,5.7941
2017/8/9,5.8325
2017/8/10,5.7845
2017/8/11,5.6762
2017/8/14,5.7915
2017/8/15,5.795
2017/8/16,5.802
2017/8/17,5.8596
2017/8/18,5.8343
2017/8/21,5.891
2017/8/22,5.8675
2017/8/23,5.8221
2017/8/24,5.7793
2017/8/25,5.8404
2017/8/28,5.9067
2017/8/29,5.8867
2017/8/30,5.9277
2017/8/31,5.9478
2017/9/1,6.0089
2017/9/4,6.0334
2017/9/5,6.0377
2017/9/6,6.0709
2017/9/7,6.0264
2017/9/8,6.0456
2017/9/11,6.1189
2017/9/12,6.105
2017/9/13,6.146
2017/9/14,6.1329
2017/9/15,6.0857
2017/9/18,6.1434
2017/9/19,6.091
2017/9/20,6.1538
2017/9/21,6.0822
2017/9/22,6.0368
2017/9/25,5.9635
2017/9/26,5.9897
2017/9/27,6.0438
2017/9/28,6.0456
2017/9/29,6.0822
2017/10/9,6.146
2017/10/10,6.1661
2017/10/11,6.132
2017/10/12,6.1207
2017/10/13,6.1687
2017/10/16,6.0796
2017/10/17,6.07
2017/10/18,6.0395
2017/10/19,5.9783
2017/10/20,6.0386
2017/10/23,6.0796
2017/10/24,6.0735
2017/10/25,6.1076
2017/10/26,6.118
2017/10/27,6.105
2017/10/30,5.9801
2017/10/31,6.0237
2017/11/1,6.0089
2017/11/2,5.9495
2017/11/3,5.8971
2017/11/6,5.9792
2017/11/7,6.0141
2017/11/8,6.0255
2017/11/9,6.0753
2017/11/10,6.0945
2017/11/13,6.1215
2017/11/14,6.077
2017/11/15,6.0028
2017/11/16,6.0185
2017/11/17,5.8587
2017/11/20,5.9033
2017/11/21,5.9277
2017/11/22,5.9024
2017/11/23,5.7557
2017/11/24,5.767
2017/11/27,5.6902
2017/11/28,5.7801
2017/11/29,5.7985
2017/11/30,5.7592
2017/12/1,5.7985
2017/12/4,5.7653
2017/12/5,5.6396
2017/12/6,5.6649
2017/12/7,5.6308
2017/12/8,5.6928
2017/12/11,5.7767
2017/12/12,5.7269
2017/12/13,5.7767
2017/12/14,5.7897
2017/12/15,5.7435
2017/12/18,5.6998
2017/12/19,5.7443
2017/12/20,5.7007
2017/12/21,5.733
2017/12/22,5.733
2017/12/25,5.6806
2017/12/26,5.7182
2017/12/27,5.6658
2017/12/28,5.6955
2017/12/29,5.7531
2018/1/2,5.8299
2018/1/3,5.8675
2018/1/4,5.8902
2018/1/5,5.9006
2018/1/8,5.9277
2018/1/9,5.9225
2018/1/10,5.8928
2018/1/11,5.9067
